id,created_at,text
925646632204451840,2017-11-01 08:52:09,"RT @earndotcom: Nice little mention of the new https://t.co/bm7iUj8aAu on @ProductHunt today.
https://t.co/u0LwxsEgox"
925381794496626688,2017-10-31 15:19:47,"@udiWertheimer @bitstein @haseebinc @coindesk Unchanged, you can still cash them out."
925224439494582274,2017-10-31 04:54:30,"RT @1confirmation: Millions have first got cryptocurrencies by buying, but billions may first get cryptocurrencies by earning

https://t.co…"
925166303014301698,2017-10-31 01:03:30,"@francispouliot_ Fake news! We never announced a shift away from Bitcoin. We're continuing to support it.
https://t.co/jVuP3Icia7"
925164464005046272,2017-10-31 00:56:11,@haseebinc @bitstein @coindesk Reason: one doesn't usually quote/denominate prices in BTC. Unit of account still US… https://t.co/fDmsB2tTpd
925163722489839617,2017-10-31 00:53:14,"@haseebinc @bitstein @coindesk To be clear: prices/balances always shown in USD, with ability to earn &amp; cash out in… https://t.co/Am4youyNeY"
925156791381475328,2017-10-31 00:25:42,@coindesk We're still pro-Bitcoin and always will be :) Not a shift away from Bitcoin as we'll continue to support… https://t.co/W84vsmHBB1
925153827287842817,2017-10-31 00:13:55,"RT @earndotcom: Same product, spiffy new domain :) 
https://t.co/2USdK4FP7P https://t.co/UZsyye6cq3"
924791364356685824,2017-10-30 00:13:37,"Bitcoin: now worth $100 billion.
https://t.co/yv2TYMpgKj https://t.co/ZYQoOJAArA"
922997730313515008,2017-10-25 01:26:22,RT @brian_armstrong: The @21 Gmail integration looks pretty slick - nice work! https://t.co/PZjG1vuhmK
921602126375149568,2017-10-21 05:00:44,@A_Hannan_Ismail @inthepixels @IBMBlockchain @Freakonomics @charliebilello I don’t think I ever called IBM a joke?… https://t.co/xmPMqVYKwg
920902910862487554,2017-10-19 06:42:18,@benjaminjwhitby @TWistartups @21 Follow @LauraDeming :)
919865062470295553,2017-10-16 09:58:15,Huge if true. Would love to see confirmation of this story from a primary source. https://t.co/BZ7dmqmR95
919834830400995328,2017-10-16 07:58:07,"RT @ProductHunt: 📰⚡️ @TwitterMoments is bigger than CNN, NY Times, and Washington Post. @balajis https://t.co/oqPhUQGNoq"
919670592004956160,2017-10-15 21:05:30,RT @Medium: “How big is Twitter Moments?” by @balajis https://t.co/ysPkMssjWA
919017312765857792,2017-10-14 01:49:36,RT @coindesk: 'Massive Disruption': IMF's Lagarde Says Cryptocurrencies Must Be Taken Seriously https://t.co/uMrSflC10R https://t.co/hG6JAa…
918993649970630656,2017-10-14 00:15:34,"RT @jimcramer: Nah, i like it; i am just sick of people saying ""of course i love blockchain, but not Bitcoin!"" https://t.co/DLHCwgJJ5H"
918744977039118337,2017-10-13 07:47:26,"RT @iamjosephyoung: Major milestone: #bitcoin market cap surpasses that of Goldman Sachs at $95 billion 🚀

Next: $100 billion &amp; eventually…"
918717514791526402,2017-10-13 05:58:19,"@wayfarersprayer @jakebeckman No worries, fixed. See here btw:
https://t.co/bFHG666a4d
Moments content isn't great,… https://t.co/PWxwFQ1PTS"
918716014304489472,2017-10-13 05:52:21,@mathewi I don't know; engagement numbers aren't public. But Moments may now be bigger than CNN if we look at mobil… https://t.co/mUEWT8yuQ5
918713088131473408,2017-10-13 05:40:43,"@tomhormby Here's the long form: https://t.co/R5X1M5orgw
Totally agree mobile uniques are not engagement. That woul… https://t.co/SpUDaCn60O"
918711901525118977,2017-10-13 05:36:00,@tomhormby @thomas_violence Absolutely right. But that's a distribution hack on Twitter's part. Now 90M a month see… https://t.co/jSk3RmmMhQ
918711010835382274,2017-10-13 05:32:28,@tomhormby @thomas_violence I'd argue it's fairly comparable as both are mobile uniques. Most visitors to CNN don't… https://t.co/yTOUuC6q8K
918710342766665728,2017-10-13 05:29:49,"@thomas_violence Anyway, here's a blog post version. Has some numbers that were surprising to me at least (hence my… https://t.co/GpuOW6ltjr"
918709265837146113,2017-10-13 05:25:32,"@thomas_violence (btw, pleasantly surprised with rational discussion!)
My net: Moments content does suck in many wa… https://t.co/9nhaB7pPjx"
918708755629408256,2017-10-13 05:23:30,"@thomas_violence Reasonable point, but:
1) Captive audiences are also what newspapers sell to advertisers
2) CNN di… https://t.co/eMCN4YnIGV"
918704493688111104,2017-10-13 05:06:34,"@timni Oh yeah, I'm not saying the content is great. But the scale and influence is enormous. See this calculation: https://t.co/bFHG666a4d"
918703260550160384,2017-10-13 05:01:40,"@JM77 Hi Jason. Moments does suck in many ways. But in terms of sheer viewership, it's already probably bigger than… https://t.co/H9vhEgmPvN"
918702197310865408,2017-10-13 04:57:27,"@daveweigel If you're interested in the numbers, Moments likely has more monthly uniques than the Washington Post.
https://t.co/bFHG666a4d"
918694677859131392,2017-10-13 04:27:34,"@thomas_violence Moments is already likely bigger than CNN, the New York Times, or the Washington Post.… https://t.co/qHSmaazMtF"
918691844245950464,2017-10-13 04:16:18,How could Twitter Moments be bigger than CNN? Every mobile search in 10+ countries now shows a Moments headline.… https://t.co/WEOH2KytIH
918690197839032320,2017-10-13 04:09:46,"RT @balajis: Followup: I ran the numbers. Twitter Moments likely has 92-139M mobile monthly uniques, more than CNN, NYT, or WaPo.
https://t…"
918689379345866752,2017-10-13 04:06:31,"Followup: I ran the numbers. Twitter Moments likely has 92-139M mobile monthly uniques, more than CNN, NYT, or WaPo.
https://t.co/R5X1M5orgw"
918552094893838336,2017-10-12 19:00:59,RT @ryaneshea: Announcing the Blockstack Token Whitepaper: a look in the Blockstack token &amp; its impact on the Blockstack ecosystem https://…
918267513401638912,2017-10-12 00:10:10,"@tunkuv Content has improved with personalization, but still needs work. Influence due to 100M+ DAUs hitting search is substantial."
918236917157781506,2017-10-11 22:08:35,@mathewi https://t.co/IgVqFgJ4ae
918226302917906433,2017-10-11 21:26:25,"@gnarmac You see the headlines every time you search in the mobile app. You might not RT/fave, but millions of peop… https://t.co/RUniJm06ix"
918224729735073794,2017-10-11 21:20:10,"Twitter’s headlines are shown &gt;100M+ times per day, every time a user performs a search. And shown to a highly influential global audience."
918221122050674688,2017-10-11 21:05:49,"Facebook doesn’t do first party content, and NYT has no concept of user profile or social network. Moments is a unique combination."
918220129976160257,2017-10-11 21:01:53,Moments is shown on every search within the Twitter app. And knows exactly which users have seen and engaged with each story.
918219427128266759,2017-10-11 20:59:05,Twitter Moments has quietly become one of the most important news outlets in the world. Maybe the most important. It drives the narrative.
918146353863290882,2017-10-11 16:08:43,"@gonzoucab @Ipazos @BKBrianKelly Yep. If you use ROI &amp; count cost of mining as zero in early days, BTC is #1. If yo… https://t.co/h3rz9skZoS"
918144360381894656,2017-10-11 16:00:48,"RT @rrhoover: Interesting talk about the opportunity in blockchain, tokens, and ICOs (drink 🍻) with @balajis and @Jason: https://t.co/CWDOR…"
918143825121603584,2017-10-11 15:58:40,@chaiwaala @Th3Acist @vakeraj @BKBrianKelly People have definitely written buggy Bitcoin scripts. Doesn’t mean scri… https://t.co/k6JxfmXBYb
917858219371974656,2017-10-10 21:03:47,"@seweso Don't think that's been merged in, so it's still incorrect to say that ""Ethereum is written in Solidity"" (t… https://t.co/IxmCtpx83q"
917857037010251776,2017-10-10 20:59:05,"@vakeraj @viaj3ro @Th3Acist @BKBrianKelly Regarding updating APIs on the fly, it's hard but standard practice.… https://t.co/n46kivqGIg"
917856357080068096,2017-10-10 20:56:23,"@vakeraj @viaj3ro @Th3Acist @BKBrianKelly 1) Exchange hacks = also disasters :)
2) All APIs are upgraded on the fly… https://t.co/9n3Uc6G3UD"
917854290001235968,2017-10-10 20:48:10,"@viaj3ro @Th3Acist @vakeraj @BKBrianKelly 3) Solidity is absolutely an error-prone language, but to my knowledge ha… https://t.co/A58cWGEtQI"
917853727473721345,2017-10-10 20:45:56,"@viaj3ro @Th3Acist @vakeraj @BKBrianKelly 1) Ethereum is not written in Solidity, Solidity runs on the EVM
2) EVM i… https://t.co/ED7Z25d46Z"
917852890697555968,2017-10-10 20:42:36,"@farzamehsani Should write this up, but raw data is here:
https://t.co/Hf9GuvR2OA
https://t.co/HvFHXhff5B… https://t.co/aeUXEeTsfq"
917803695072530432,2017-10-10 17:27:07,"@cburniske @Google Right, I did mention that :) Main point is that huge new capital investments would be necessary… https://t.co/KDqyt1UIQN"
917802394917974017,2017-10-10 17:21:57,"@Th3Acist @vakeraj @BKBrianKelly Solidity definitely has security issues! However, many Bitcoin exchanges have been… https://t.co/Wtas5jfFLn"
917800884591054848,2017-10-10 17:15:57,"@BKBrianKelly Of course, a different metric would provide a different ranking (so “best” is contextual). Neverthele… https://t.co/FVDCdfYL1l"
917800377357160449,2017-10-10 17:13:56,"@BKBrianKelly As context, metric used was time from inception to liquid $20B market cap. ETH/BTC far better than an… https://t.co/T6V1aUMF4O"
917798547390595072,2017-10-10 17:06:40,"@vakeraj @BKBrianKelly ENS is a functional distributed domain name system, programmed in Solidity, with &gt;150k .eth… https://t.co/4Mfc3zMxZG"
916308137006702592,2017-10-06 14:24:18,"@udiWertheimer If censorship-resistant money is useful, then censorship-resistant X (X=ads, storage, etc) may be useful. We’ll see."
916307650945605634,2017-10-06 14:22:22,"@udiWertheimer CPA is one big piece, but also:
1) Can’t stop you from placing an ad
2) Can place an ad pseudonymous… https://t.co/BBv2N3P2ae"
916307347013644288,2017-10-06 14:21:10,"@udiWertheimer Compare 90s banner ads to 2017 targeted ads. At first just a replica of billboards, then programmati… https://t.co/9oBC6kNhNg"
916301465576026112,2017-10-06 13:57:48,@udiWertheimer Advertiser has incentive to understate conversions; ad network (Goog) has incentive to overstate. Bl… https://t.co/OlEjsMLNMW
916300349224361985,2017-10-06 13:53:21,"@udiWertheimer In long term, blockchain-based ads could transform CPA. Right now, nontrivial for advertiser &amp; ad ne… https://t.co/nFDCuKphGD"
916206120133210112,2017-10-06 07:38:55,@mwilcox So this might still be notable in that it’s one of the first to actually attract nonzero ad rev from real… https://t.co/HxNEnutkwR
916205172614762496,2017-10-06 07:35:10,"@mwilcox Another great link, thanks! With that said, looks like pixelmap.io, https://t.co/SnpPT5Iq04, etc didn’t at… https://t.co/o6M9UCEi7U"
916203402157211649,2017-10-06 07:28:07,"Ah: may be first with real revenues, but prior art exists:
https://t.co/BJ4zk71CWX
https://t.co/NA8hHQzYGl
h/t @doraemondrian @metamarcdw"
916165904253149184,2017-10-06 04:59:07,"This might be the first blockchain-based, fully decentralized ad platform. https://t.co/k0AklOqS2I"
915681314979770368,2017-10-04 20:53:32,"Google's new realtime translation headphones are a huge step for digital nomadism. Many more countries opened up.
https://t.co/26j4GQdTFi"
914254806021058561,2017-09-30 22:25:06,"@jeffscottward @21 Coming soon, though we will support BTC as well. See this thread for details: https://t.co/vydeBLUPHz"
914254525954797568,2017-09-30 22:23:59,"@uk_c_c @TuurDemeester @purepeep Most folks can afford $5, but if you want to reply for free you can click ""decline… https://t.co/dUotmNTZDG"
914253057000488961,2017-09-30 22:18:09,"@emivelazquez6 @TuurDemeester @danariely In other words, shouldn't miss forest for the trees. &gt;2 billion people ben… https://t.co/3RNjTQdfZi"
914251917554888704,2017-09-30 22:13:37,"@emivelazquez6 @TuurDemeester @danariely Yes - but while Ariely identifies good exceptions, keep in mind the massiv… https://t.co/wZlX17McLQ"
914251077414879232,2017-09-30 22:10:17,RT @TuurDemeester: @purepeep It works pretty good as a filter so far. High signal/noise ratio in my 21 inbox.
914243254182305793,2017-09-30 21:39:12,"RT @TuurDemeester: I can no longer keep up with responses to my tweets. If you want to be certain I read your message, please use https://t…"
913911345078083584,2017-09-29 23:40:18,RT @nickwhite___: Just earned a quick &amp; painless $10 of #bitcoin filling out a @21 co survey. Impressed by business model &amp; excited to watc…
913476386110631936,2017-09-28 18:51:56,RT @wilsonsonsini: Excited to host @jason and @balajis today! Come early for ICO &amp; cryptocurrency talk by our very own Robert Rosenblum #TW…
913450814055653376,2017-09-28 17:10:19,"Fireside chat on crypto with @jason at 4pm PT today!
In SF? Sign up: https://t.co/5ZQ7TRMA8g
Video will be here: https://t.co/4lcyVphqCR"
912879871898009600,2017-09-27 03:21:36,"@zooko @21 OK. We will see whether we might be able to do something here, maybe as an option setting. (Btw, excited… https://t.co/Q0HdHA5UfS"
912866859132764160,2017-09-27 02:29:54,"@zooko @21 Also, many sent messages are tasks/surveys rather than emails. Can't pay $10 for 1 second ""no"" while pay… https://t.co/hIe7XIoVuu"
912865068072681472,2017-09-27 02:22:47,@zooko @21 Thanks for the feedback! Problem is that if users get paid for *not* replying it can lead to incentive disalignment.
911894440171651074,2017-09-24 10:05:51,"@Bershidsky @VitalikButerin Leonid, I agree with you that sometimes real name usage can quell abuse. But there must… https://t.co/Pl2yHNKPFh"
911891795880980480,2017-09-24 09:55:20,@VitalikButerin @Bershidsky @JamesADamore Why do journalists go to jail to protect their sources? Because revealing… https://t.co/ezWgObLdFd
911890003545939968,2017-09-24 09:48:13,@Bershidsky @VitalikButerin @JamesADamore The Federalist Papers were written under a pseudonym.… https://t.co/6vpYGDve3i
911410065961136128,2017-09-23 02:01:07,RT @21: We have a new token. There's no ICO. You earn tokens just for signing up. And it works even if buying BTC is banned. https://t.co/P…
911372336095309824,2017-09-22 23:31:12,Fun interview with the WSJ this week. Hopefully this helps get a few more people into digital currency. https://t.co/f62YvLr183
910553728373055489,2017-09-20 17:18:20,Speaking with @bheater at TechCrunch Disrupt today about https://t.co/4hzFggmXJQ &amp; other things. Livestreaming now: https://t.co/tBwyduJMgn
910231356830998528,2017-09-19 19:57:21,@brian_armstrong I have funds + great domain for this (https://t.co/iPzbj9kCFO). Would be good to reward top journa… https://t.co/9uMdOJUbOo
910183438572855296,2017-09-19 16:46:56,"A blockchain extravaganza today at Stanford. Talks by me, @jcp, @danboneh, and @VitalikButerin. Livestream begins a… https://t.co/AK4JKDO1gU"
910181051061776384,2017-09-19 16:37:27,@bitstein @tedmrogers @hrdng 👍Goal is to measure decentralization to improve and then optimize censorship resistanc… https://t.co/tfMpVo3thr
910178691275034624,2017-09-19 16:28:04,@bitstein @tedmrogers @hrdng 🙂 Wasn't Harding was going to update that? It has a fundamental misunderstanding of ma… https://t.co/kOyl793vj6
910175815798743040,2017-09-19 16:16:39,"@EricDHerrera @tedmrogers That response misunderstood the mathematical term ""objective function"" 🙂
https://t.co/86LLArp94d"
909942616560615424,2017-09-19 00:50:00,@pierre_rochard Big fan of that effort. Will be very interesting to see what happens once coverage extends to China… https://t.co/ncMcNIjwUF
909930654816595968,2017-09-19 00:02:28,"For true digital gold, we may need partition-tolerant blockchains and many of these network resilience features: https://t.co/fukZ7s9k98"
909925086601240576,2017-09-18 23:40:20,"They may do a blockchain with Chinese characteristics. Steps to date are reminiscent of the Great Firewall rollout.
https://t.co/DeIzLlliIC"
909924296004313088,2017-09-18 23:37:12,"The Great Blockchain of China may be on the way.
https://t.co/mZ3qH84e1g"
909162632044859394,2017-09-16 21:10:37,"RT @21: With the new 21 Gmail integration, whitelist your friends and get people outside your network to pay for your time.
https://t.co/JH…"
909162602277822465,2017-09-16 21:10:30,"RT @21: Do you use Gmail? Then start getting people to pay you to read their email.
https://t.co/JHIgnUYJfM https://t.co/lVkmsy7ClR"
908806760852582400,2017-09-15 21:36:31,"PM Trudeau is kicking off #HacktheNorth at 8:30pm ET, followed by my talk with @William_Blake. A livestream is here… https://t.co/AH6nyOUofz"
908433896114655239,2017-09-14 20:54:53,@JeremiahLee @21 @1Password Good feedback. Will incorporate.
908433301509111809,2017-09-14 20:52:31,RT @21: Why issue a token vs BTC/ETH? Tokens let us issue digital currency to each user upon signup. So new users can immediately send paid…
908433289236615168,2017-09-14 20:52:28,RT @21: Note that existing 21 pay-to-email will continue to work in same way. Token just becomes internal currency. Can still cash out BTC.
908433278767702016,2017-09-14 20:52:26,"RT @21: If you're an existing 21 user, you should get verified. If you're already verified, just sit tight and you'll get tokens at the lau…"
908433266063085571,2017-09-14 20:52:23,"RT @21: We'll still support Bitcoin as a cashout method (likely via Shapeshift), so don't worry about that. You can continue to use 21 to g…"
908433255707414532,2017-09-14 20:52:20,"RT @21: Every time the userbase doubles, the token reward halves. So while the launch is in Q4, you should sign up today: https://t.co/PYgP…"
908420207537922048,2017-09-14 20:00:29,RT @mikejcasey: We timed @balajis's thought-provoking @MITSloan talk today very well. Same day this news breaks. A token WITHOUT an ICO. Re…
908420093171744769,2017-09-14 20:00:02,RT @Jason: This is going to be a blast! the @balajis and I together for the first time... for one night only! join us! #ICO #cryptocurrency…
905476591592996864,2017-09-06 17:03:37,"RT @lopp: Now that would have been a fork worth fighting for, @balajis https://t.co/6qrX2HQE74 https://t.co/Fj4uFIZgBq"
905476482679451648,2017-09-06 17:03:11,RT @Steven_McKie: This was a great discussion @balajis https://t.co/4FpgMMSZFu
905111564872597504,2017-09-05 16:53:07,@ericjackson @haralabob @VitalikButerin To be precise: that's not the only reason by any means (Ethereum stands on… https://t.co/IHcu8LJxiM
891709180758736896,2017-07-30 17:16:50,"@Nivo0o0 @VitalikButerin Any individual decentralization benchmark can be critiqued, but a collection starts gettin… https://t.co/CITmRjgE6E"
891707948044386304,2017-07-30 17:11:56,"@Nivo0o0 @VitalikButerin 👍 Good chat. Also, we can now set up a dashboard with decentralization benchmarks just lik… https://t.co/hJaAPkrl1S"
891703977896624128,2017-07-30 16:56:10,"@hrdng Sure, go ahead. Re: rest, goal isn't partisan. It's to start measuring to improve. Can use decentralization… https://t.co/rF8W30VkG7"
891472207540502528,2017-07-30 01:35:11,"@hrdng 3. In my view, the purpose of decentralization is censorship resistance. Need metrics to optimize decentrali… https://t.co/gi6gPhYEeP"
891469316243079169,2017-07-30 01:23:42,"@hrdng 1. Don't really care about name, just concepts.
2. As noted in post, six measures were used to illustrate id… https://t.co/uxyjwV9QBE"
891448134177443840,2017-07-29 23:59:32,"@lwsnbaker Apears to be some confusion over the use of term ""objective function"", which is from math :)
https://t.co/86LLArp94d"
891442475562262528,2017-07-29 23:37:03,"@hrdng Re: the rest, just as a quick reply, we think explicit measures = good because they let us determine if we'r… https://t.co/Pct1cnKL5N"
891438543440027648,2017-07-29 23:21:25,"@hrdng To frame it as an optimization problem (eg ""maximize decentralization""), need an ""objective function"" in mat… https://t.co/Y9WF6gJasl"
891438172248223744,2017-07-29 23:19:57,"@hrdng Hi David! Quick response below. Looks like there may be some confusion over the term ""objective function"". I… https://t.co/PJkO22gvWw"
891421971480694785,2017-07-29 22:15:34,"@NickSzabo4 Right, which is why we explicitly noted that in the post :) Would love to get a list of the specific pa… https://t.co/TDRyllc1Zo"
891015204623892480,2017-07-28 19:19:13,"@mwilcox @ChristopherA @VitalikButerin @muneeb @taoeffect 👍Potentially a good subsystem to add, though even if 90%… https://t.co/ssTYagv4HU"
891014165971607556,2017-07-28 19:15:06,@ChristopherA @VitalikButerin @muneeb @taoeffect Our metric also accounts for power distribution *within* each subs… https://t.co/emJOwl8vHU
891013359591501824,2017-07-28 19:11:53,@ChristopherA @VitalikButerin @muneeb @taoeffect That's a great cite and spiritually similar! Makes me think we sho… https://t.co/LPcMLxm5N8
891007270045106176,2017-07-28 18:47:41,@peter_szilagyi @simondlr @GeorgeAHallam Will correct if in error! We took that from the client breakdown here:… https://t.co/fhZ5QTZIuc
890811338213044226,2017-07-28 05:49:08,@nathanielpopper https://t.co/uoyNCVValS
890810836339404800,2017-07-28 05:47:08,"Bitcoin won't lose out. Will get to $1T someday. ""The network effect has been broken"" meant that it's no longer the… https://t.co/WmzEOrqKPK"
890760445576990720,2017-07-28 02:26:54,"We must be able to measure blockchain decentralization before we can improve it.
https://t.co/gTpsKCIEEk https://t.co/YssQR0nhvU"
868530028090277888,2017-05-27 18:11:09,"Tokens are early today, but will transform technology tomorrow.
https://t.co/1ILv8M9436"
820139852041777152,2017-01-14 05:25:52,"Don't argue on Twitter.
Build the future."
